2018-04-19T15:54:23+00:00
Running ./build/fftbench
Run on (4 X 1600 MHz CPU s)
CPU Caches:
  L1 Data 24 KiB (x4)
  L1 Instruction 32 KiB (x4)
  L2 Unified 1024 KiB (x2)
Load Average: 1.80, 1.37, 0.56
***WARNING*** CPU scaling is enabled, the benchmark real time measurements may be noisy and will incur extra overhead.
name,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message
"     256 | FFTW_MEASURE 1 thread",651038,0.00107248,0.00107234,ms,,,,,
"   65536 | FFTW_MEASURE 3 threads",1610,0.431233,0.431078,ms,,,,,
"   65536 | FFTW_MEASURE 4 threads",1991,0.360863,0.360778,ms,,,,,
"   65536 | FFTW_PATIENT 1 thread",1158,0.594461,0.594255,ms,,,,,
"   65536 | FFTW_PATIENT 2 threads",1749,0.393886,0.393769,ms,,,,,
"   65536 | FFTW_PATIENT 3 threads",1765,0.394396,0.394278,ms,,,,,
"   65536 | FFTW_PATIENT 4 threads",2227,0.310504,0.310397,ms,,,,,
"   65536 | PFFFT",1076,0.650341,0.650068,ms,,,,,
"   65536 | IPP 1 thread",1276,0.547891,0.547697,ms,,,,,
"   65536 | IPP 2 threads",1277,0.5484,0.548179,ms,,,,,
"   65536 | IPP 3 threads",1277,0.548007,0.547809,ms,,,,,
"   65536 | IPP 4 threads",1279,0.545525,0.545366,ms,,,,,
"  131072 | FFTW_MEASURE 1 thread",441,1.54744,1.54688,ms,,,,,
"  131072 | FFTW_MEASURE 2 threads",701,0.992374,0.991966,ms,,,,,
"  131072 | FFTW_MEASURE 3 threads",687,1.0141,1.01369,ms,,,,,
"  131072 | FFTW_MEASURE 4 threads",861,0.787161,0.786802,ms,,,,,
"  131072 | FFTW_PATIENT 1 thread",499,1.39957,1.399,ms,,,,,
"  131072 | FFTW_PATIENT 2 threads",780,0.89489,0.894248,ms,,,,,
"  131072 | FFTW_PATIENT 3 threads",792,0.884108,0.883491,ms,,,,,
"  131072 | FFTW_PATIENT 4 threads",952,0.734337,0.733999,ms,,,,,
"  131072 | PFFFT",363,1.92853,1.92726,ms,,,,,
"  131072 | IPP 1 thread",511,1.3714,1.37088,ms,,,,,
"  131072 | IPP 2 threads",511,1.37208,1.37107,ms,,,,,
"  131072 | IPP 3 threads",510,1.37196,1.37147,ms,,,,,
"  131072 | IPP 4 threads",510,1.37198,1.37141,ms,,,,,
"  262144 | FFTW_MEASURE 1 thread",175,4.002,4.00029,ms,,,,,
"  262144 | FFTW_MEASURE 2 threads",291,2.40686,2.40572,ms,,,,,
"  262144 | FFTW_MEASURE 3 threads",314,2.20717,2.20616,ms,,,,,
"  262144 | FFTW_MEASURE 4 threads",392,1.78104,1.77975,ms,,,,,
"  262144 | FFTW_PATIENT 1 thread",197,3.53295,3.53149,ms,,,,,
"  262144 | FFTW_PATIENT 2 threads",322,2.16306,2.16159,ms,,,,,
"  262144 | FFTW_PATIENT 3 threads",350,2.01557,2.01416,ms,,,,,
"  262144 | FFTW_PATIENT 4 threads",440,1.59225,1.5915,ms,,,,,
"  262144 | PFFFT",129,5.42618,5.42242,ms,,,,,
"  262144 | IPP 1 thread",196,3.5813,3.5797,ms,,,,,
"  262144 | IPP 2 threads",196,3.58592,3.58312,ms,,,,,
"  262144 | IPP 3 threads",195,3.58073,3.57944,ms,,,,,
"  262144 | IPP 4 threads",195,3.58219,3.58064,ms,,,,,
"  524288 | FFTW_MEASURE 1 thread",78,8.95906,8.95546,ms,,,,,
"  524288 | FFTW_MEASURE 2 threads",134,5.23198,5.22944,ms,,,,,
"  524288 | FFTW_MEASURE 3 threads",140,4.96326,4.96069,ms,,,,,
"  524288 | FFTW_MEASURE 4 threads",181,3.89565,3.89363,ms,,,,,
"  524288 | FFTW_PATIENT 1 thread",91,7.66548,7.66025,ms,,,,,
"  524288 | FFTW_PATIENT 2 threads",152,4.6366,4.63447,ms,,,,,
"  524288 | FFTW_PATIENT 3 threads",164,4.26793,4.2657,ms,,,,,
"  524288 | FFTW_PATIENT 4 threads",197,3.54575,3.54307,ms,,,,,
"  524288 | PFFFT",57,12.3478,12.3422,ms,,,,,
"  524288 | IPP 1 thread",97,7.19965,7.19475,ms,,,,,
"  524288 | IPP 2 threads",97,7.19752,7.19445,ms,,,,,
"  524288 | IPP 3 threads",97,7.19216,7.18927,ms,,,,,
"  524288 | IPP 4 threads",98,7.17049,7.16737,ms,,,,,
" 1048576 | FFTW_MEASURE 1 thread",37,18.8673,18.8595,ms,,,,,
" 1048576 | FFTW_MEASURE 2 threads",62,11.3433,11.3385,ms,,,,,
" 1048576 | FFTW_MEASURE 3 threads",64,11.0247,11.0193,ms,,,,,
" 1048576 | FFTW_MEASURE 4 threads",82,8.49297,8.48795,ms,,,,,
" 1048576 | FFTW_PATIENT 1 thread",42,16.7368,16.7298,ms,,,,,
" 1048576 | FFTW_PATIENT 2 threads",69,10.2011,10.1963,ms,,,,,
" 1048576 | FFTW_PATIENT 3 threads",76,9.18638,9.17974,ms,,,,,
" 1048576 | FFTW_PATIENT 4 threads",92,7.62176,7.61635,ms,,,,,
" 1048576 | PFFFT",28,25.2729,25.2604,ms,,,,,
" 1048576 | IPP 1 thread",43,16.4288,16.4165,ms,,,,,
" 1048576 | IPP 2 threads",43,16.419,16.4126,ms,,,,,
" 1048576 | IPP 3 threads",43,16.4135,16.4073,ms,,,,,
" 1048576 | IPP 4 threads",43,16.4042,16.3982,ms,,,,,
" 2097152 | FFTW_MEASURE 1 thread",17,41.1799,41.1616,ms,,,,,
" 2097152 | FFTW_MEASURE 2 threads",29,23.7838,23.7728,ms,,,,,
" 2097152 | FFTW_MEASURE 3 threads",29,23.8257,23.8072,ms,,,,,
" 2097152 | FFTW_MEASURE 4 threads",34,20.7936,20.7777,ms,,,,,
" 2097152 | FFTW_PATIENT 1 thread",20,35.7065,35.6825,ms,,,,,
" 2097152 | FFTW_PATIENT 2 threads",33,21.276,21.266,ms,,,,,
" 2097152 | FFTW_PATIENT 3 threads",39,17.9169,17.9098,ms,,,,,
" 2097152 | FFTW_PATIENT 4 threads",47,14.9455,14.9381,ms,,,,,
" 2097152 | PFFFT",13,52.5509,52.5156,ms,,,,,
" 2097152 | IPP 1 thread",20,35.5409,35.5261,ms,,,,,
" 2097152 | IPP 2 threads",20,35.5706,35.5584,ms,,,,,
" 2097152 | IPP 3 threads",20,35.6365,35.622,ms,,,,,
" 2097152 | IPP 4 threads",20,35.6329,35.6172,ms,,,,,
" 4194304 | FFTW_MEASURE 1 thread",7,97.8798,97.8362,ms,,,,,
" 4194304 | FFTW_MEASURE 2 threads",12,58.9822,58.9415,ms,,,,,
" 4194304 | FFTW_MEASURE 3 threads",11,60.8453,60.7996,ms,,,,,
" 4194304 | FFTW_MEASURE 4 threads",16,44.3608,44.326,ms,,,,,
" 4194304 | FFTW_PATIENT 1 thread",9,78.2222,78.1921,ms,,,,,
" 4194304 | FFTW_PATIENT 2 threads",15,46.0851,46.0511,ms,,,,,
" 4194304 | FFTW_PATIENT 3 threads",18,38.3868,38.3676,ms,,,,,
" 4194304 | FFTW_PATIENT 4 threads",20,31.9691,31.9242,ms,,,,,
" 4194304 | PFFFT",6,108.523,108.399,ms,,,,,
" 4194304 | IPP 1 thread",8,75.1933,75.0732,ms,,,,,
" 4194304 | IPP 2 threads",9,75.1457,75.0548,ms,,,,,
" 4194304 | IPP 3 threads",9,75.0807,75.0248,ms,,,,,
" 4194304 | IPP 4 threads",9,75.0865,75.0376,ms,,,,,
" 8388608 | FFTW_MEASURE 1 thread",3,241.614,241.512,ms,,,,,
" 8388608 | FFTW_MEASURE 2 threads",4,157.698,157.625,ms,,,,,
" 8388608 | FFTW_MEASURE 3 threads",5,146.005,145.941,ms,,,,,
" 8388608 | FFTW_MEASURE 4 threads",7,95.9743,95.92,ms,,,,,
" 8388608 | FFTW_PATIENT 1 thread",4,166.001,165.929,ms,,,,,
" 8388608 | FFTW_PATIENT 2 threads",7,115.778,115.699,ms,,,,,
" 8388608 | FFTW_PATIENT 3 threads",9,82.9334,82.895,ms,,,,,
" 8388608 | FFTW_PATIENT 4 threads",10,68.9892,68.958,ms,,,,,
" 8388608 | PFFFT",3,239.628,239.531,ms,,,,,
" 8388608 | IPP 1 thread",4,176.414,176.354,ms,,,,,
" 8388608 | IPP 2 threads",4,176.376,176.283,ms,,,,,
" 8388608 | IPP 3 threads",4,176.285,176.21,ms,,,,,
" 8388608 | IPP 4 threads",4,176.46,176.356,ms,,,,,
"16777216 | FFTW_MEASURE 1 thread",1,561.251,560.984,ms,,,,,
"16777216 | FFTW_MEASURE 2 threads",2,318.748,318.572,ms,,,,,
"16777216 | FFTW_MEASURE 3 threads",3,266.522,266.404,ms,,,,,
"16777216 | FFTW_MEASURE 4 threads",4,198.529,198.429,ms,,,,,
"16777216 | FFTW_PATIENT 1 thread",2,353,352.841,ms,,,,,
"16777216 | FFTW_PATIENT 2 threads",3,213.869,213.777,ms,,,,,
